id_partido;id_jugador;id_equipo;posicion;minutos;nota;capitan;sustituto;goles;penaltis_marcados;asistencias;paradas;goles_concedidos;tiros_totales;tiros_a_puerta;pases_totales;pases_clave;precision_pases;regates_intentados;regates;regateado;duelos_totales;duelos_ganados;faltas_cometidas;faltas_recibidas;entradas;bloqueos;intercepciones;amarilla;roja;penaltis_parados
1391029;7332;548;DL;63;6.2;False;False;0;0;0;0;0;0;0;15;0;8;1;0;0;9;3;0;0;2;0;0;0;0;0
1391029;47323;548;DL;77;6.7;True;False;0;0;0;0;0;2;1;25;0;21;4;2;1;18;5;1;1;0;1;0;0;0;0
1391029;183744;548;M;27;7.2;False;True;0;0;0;0;0;0;0;12;0;9;0;0;0;5;4;0;1;2;1;0;0;0;0
1391029;47440;548;M;20;6.5;False;True;0;0;0;0;0;0;0;7;0;6;0;0;0;6;3;1;0;2;0;0;0;1;0
1391029;365287;548;DL;13;6.6;False;True;0;0;0;0;0;0;0;6;0;3;0;0;0;2;2;1;0;0;0;0;0;0;0
1391029;61774;548;DL;13;6.7;False;True;0;0;0;0;0;0;0;3;0;1;0;0;0;3;2;0;0;0;0;1;0;0;0
1391029;47303;548;DF;11;6.2;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391029;337843;548;P;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391029;737;548;DF;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391029;47298;548;DF;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391029;2449;548;M;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391029;387139;548;DL;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391029;412738;548;DL;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391029;183748;548;DL;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;47527;532;P;90;5.6;False;False;0;0;0;0;2;0;0;30;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;47251;532;DF;90;5.9;False;False;0;0;0;0;0;1;0;35;0;28;3;1;1;12;4;2;0;2;0;0;1;0;0
1391030;48372;532;DF;90;6.6;False;False;0;0;0;0;0;0;0;49;1;43;0;0;2;6;3;1;0;1;0;1;1;0;0
1391030;181582;532;DF;80;6.2;False;False;0;0;0;0;0;1;0;41;0;38;0;0;0;5;3;1;1;1;1;0;0;0;0
1391030;918;532;DF;90;7.2;True;False;0;0;0;0;0;0;0;32;1;29;0;0;1;10;7;2;1;5;0;1;0;0;0
1391030;46933;532;M;77;7.2;False;False;1;0;0;0;0;1;1;26;2;19;2;1;2;10;4;0;0;2;0;1;0;0;0
1391030;48465;532;M;90;6.7;False;False;0;0;0;0;0;3;1;47;1;39;1;1;0;6;2;1;1;0;2;2;0;0;0
1391030;47463;532;M;72;5.9;False;False;0;0;0;0;0;1;1;49;1;43;0;0;0;8;2;4;1;0;0;2;1;0;0
1391030;83;532;M;90;7.3;False;False;0;0;0;0;0;1;1;16;2;15;7;4;1;15;10;0;3;1;0;0;0;0;0
1391030;6010;532;DL;72;7.2;False;False;0;0;1;0;0;1;0;34;1;30;0;0;0;9;8;0;4;3;0;0;0;0;0
1391030;47264;532;DL;71;7.0;False;False;0;0;0;0;0;1;0;11;0;9;0;0;0;9;6;0;3;0;1;0;0;0;0
1391030;31406;532;DL;19;6.2;False;True;0;0;0;0;0;1;0;5;0;3;0;0;0;6;1;2;0;0;0;0;0;0;0
1391030;41157;532;M;18;6.5;False;True;0;0;0;0;0;0;0;10;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;21153;532;M;18;6.6;False;True;0;0;0;0;0;0;0;12;0;8;1;1;1;3;2;0;0;1;0;2;0;0;0
1391030;162127;532;DL;13;6.3;False;True;0;0;0;0;0;0;0;4;1;4;2;0;1;6;2;0;1;0;0;0;0;0;0
1391030;333672;532;DF;10;6.6;False;True;0;0;0;0;0;0;0;4;0;2;1;1;0;1;1;0;0;0;1;0;1;0;0
1391030;401983;532;P;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;237252;532;P;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;315701;532;DF;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;162175;532;DF;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;47277;532;DF;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;315699;532;M;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;138776;532;DL;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;46990;543;P;90;8.2;False;False;0;0;0;3;1;0;0;23;0;17;0;0;0;0;0;0;0;0;0;0;0;0;1
1391030;47119;543;DF;90;6.9;False;False;0;0;0;0;0;0;0;59;1;50;2;1;0;10;5;3;2;2;0;0;0;0;0
1391030;1561;543;DF;90;7.3;True;False;0;0;0;0;0;1;0;47;0;44;0;0;0;7;3;3;0;1;3;1;0;0;0
1391030;47302;543;DF;89;6.9;False;False;0;0;0;0;0;0;0;43;0;40;1;0;0;15;7;2;3;0;1;0;0;0;0
1391030;1631;543;DF;90;6.3;False;False;0;0;0;0;0;0;0;44;1;37;0;0;1;8;3;1;0;1;0;0;0;0;0
1391030;286084;543;M;45;6.7;False;False;0;0;0;0;0;0;0;30;0;24;0;0;2;3;0;1;0;0;0;0;0;0;0
1391030;47341;543;M;90;6.9;False;False;0;0;0;0;0;1;0;48;1;44;0;0;0;5;4;1;1;3;0;0;0;0;0
1391030;9971;543;M;89;6.9;False;False;0;0;0;0;0;1;0;39;3;27;6;3;1;10;4;1;1;0;0;2;0;0;0
1391030;300885;543;M;90;7.3;False;False;0;0;0;0;0;2;0;45;1;40;5;4;1;19;12;1;2;2;0;0;0;0;0
1391030;181421;543;M;90;6.9;False;False;0;0;0;0;0;2;0;41;1;35;2;0;1;14;8;1;3;4;0;1;0;0;0
1391030;47579;543;DL;67;7.2;False;False;1;1;0;0;0;1;1;15;1;11;0;0;0;6;3;0;1;0;0;0;0;0;0
1391030;1697;543;M;45;7.2;False;True;1;0;0;0;0;1;1;29;1;21;1;0;3;7;1;1;0;1;0;1;0;0;0
1391030;443163;543;DL;23;6.3;False;True;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
1391030;334574;543;DF;1;0.0;False;True;0;0;0;0;0;0;0;2;1;2;1;1;0;1;1;0;0;0;0;0;0;0;0
1391030;355004;543;DF;1;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1391030;1557;543;P;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
